# ::id 806003
# ::tok In his first interview after Linda 's death , he promised to continue working for animal rights , and in 1999 he spent £ 3 , 000 , 000 to ensure Linda McCartney Foods remained free of genetically engineered ingredients .
# ::alignments 0-1.1.1.1 1-1.1.1.2 2-1.1.1.3 3-1.1.1.4 4-1.2 5-1.3.1.1 6-1.3.1.2 7-1.3.2 9-1.1.2 10-1.1.3 12-1.1.4.2.2 13-1.1.4.3 14-1.1.4.4.1 15-1.1.4.4.2 16-1.1.4.4.3 18-1.4 19-1.5.1.1 20-1.5.1.2 21-1.5.2 22-1.5.3 24-1.5.4 26-1.5.4 28-1.5.4 29-1.6 30-1.7.1 31-1.7.2.1.1 32-1.7.2.1.1 33-1.7.2.1.2 34-1.7.2.2.1 35-1.7.2.2.2 36-1.7.2.3.1 37-1.7.2.3.2.1 38-1.7.2.3.2.2 39-1.7.2.3.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v9 / label
                  :R (v21 / label~e.0)
                  :E (v22 / label~e.1)
                  :E (v23 / label~e.2)
                  :C (v24 / label~e.3))
           :A (v10 / label~e.9)
           :P (v11 / label~e.10)
           :A (v12 / label
                   :A v10
                   :D (v25 / label
                           :C (v35 / label~e.12))
                   :P (v26 / label~e.13)
                   :A (v27 / label
                           :R (v36 / label~e.14)
                           :E (v37 / label~e.15)
                           :C (v38 / label~e.16))))
    :L (v3 / label~e.4)
    :H (v4 / label
           :A (v13 / label
                   :C (v28 / label~e.5)
                   :R (v29 / label~e.6))
           :P (v14 / label~e.7))
    :L (v5 / label~e.18)
    :H (v6 / label
           :D (v15 / label
                   :R (v30 / label~e.19)
                   :C (v31 / label~e.20))
           :A (v16 / label~e.21)
           :P (v17 / label~e.22)
           :A (v18 / label~e.24,26,28))
    :L (v7 / label~e.29)
    :H (v8 / label
           :P (v19 / label~e.30)
           :A (v20 / label
                   :A (v32 / label
                           :E (v39 / label~e.31,32)
                           :C (v40 / label~e.33))
                   :S (v33 / label
                           :E (v41 / label~e.34)
                           :C (v42 / label~e.35))
                   :A (v34 / label
                           :R (v43 / label~e.36)
                           :E (v44 / label
                                   :E (v46 / label~e.37)
                                   :C (v47 / label~e.38))
                           :C (v45 / label~e.39)))
           :A v16))
