# ::id 556015
# ::tok B.B . King recalled that he knew Presley before he was popular when they both used to frequent Beale Street .
# ::alignments 0-1.1.1 2-1.1.1 3-1.1.2 5-1.1.3.5.1 6-1.1.3.5.2 7-1.1.3.5.3 8-1.1.3.6 9-1.1.3.1.1 11-1.1.3.1.2.2 12-1.1.3.2 13-1.1.3.3.1.1 14-1.1.3.3.1.2 15-1.1.3.3.2.1 17-1.1.3.3.2.3 18-1.1.3.3.3.1 19-1.1.3.3.3.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label~e.0,2)
           :P (v4 / label~e.3)
           :A (v5 / label
                  :H (v6 / label
                         :A (v11 / label~e.9)
                         :S (v12 / label
                                 :C (v19 / label~e.11)))
                  :L (v7 / label~e.12)
                  :H (v8 / label
                         :A (v13 / label
                                 :C (v20 / label~e.13)
                                 :R (v21 / label~e.14))
                         :P (v14 / label
                                 :E (v22 / label~e.15)
                                 :C (v23 / label~e.17))
                         :A (v15 / label
                                 :E (v24 / label~e.18)
                                 :C (v25 / label~e.19)))
                  :H (v9 / label
                         :A (v16 / label~e.5)
                         :P (v17 / label~e.6)
                         :A (v18 / label~e.7))
                  :L (v10 / label~e.8))))
