# ::id 552016
# ::tok Blanc closed the event with a rendition of Porky Pig 's famous farewell , " A - bee - a - bee - a - bee – that 's all , folks .
# ::alignments 0-1.1.1 1-1.1.2 2-1.1.3.1 3-1.1.3.2 4-1.1.4.3 5-1.1.4.4 6-1.1.4.1 7-1.1.4.2.1 8-1.1.4.2.2.1 9-1.1.4.2.2.1 10-1.1.4.2.2.2 11-1.1.4.2.3 12-1.1.4.2.4 15-1.1.4.2.5 17-1.1.4.2.5 19-1.1.4.2.5 21-1.1.4.2.5 23-1.1.4.2.5 25-1.1.4.2.5 27-1.1.4.2.5 28-1.1.4.2.5 29-1.1.4.2.5 31-1.1.4.2.5
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label~e.0)
           :P (v4 / label~e.1)
           :A (v5 / label
                  :E (v7 / label~e.2)
                  :C (v8 / label~e.3))
           :A (v6 / label
                  :C (v9 / label~e.6)
                  :E (v10 / label
                          :R (v13 / label~e.7)
                          :E (v14 / label
                                  :C (v18 / label~e.8,9)
                                  :R (v19 / label~e.10))
                          :E (v15 / label~e.11)
                          :C (v16 / label~e.12)
                          :E (v17 / label~e.15,17,19,21,23,25,27,28,29,31))
                  :R (v11 / label~e.4)
                  :E (v12 / label~e.5))))
