# ::id 558014
# ::tok Moore recalled , " During the instrumental parts he would back off from the mike and be playing and shaking , and the crowd would just go wild " . Black , a natural showman , whooped and rode his bass , hitting double licks that Presley would later remember as " really a wild sound , like a jungle drum or something " . Soon after , Moore and Black quit their old band to play with Presley regularly , and DJ and promoter Bob Neal became the trio 's manager .
# ::alignments 0-1.1.3 1-1.1.4 4-1.1.5.1.1.1 5-1.1.5.1.1.2.1 6-1.1.5.1.1.3 7-1.1.5.1.1.2.2 8-1.1.5.1.2 10-1.1.5.1.4 11-1.1.5.1.4 12-1.1.5.1.5.1 13-1.1.5.1.5.2 14-1.1.5.1.5.3 15-1.1.5.2 17-1.1.5.3.2 18-1.1.5.4 19-1.1.5.5.1 21-1.1.5.6 22-1.1.5.7.1.1 23-1.1.5.7.1.2 25-1.1.5.7.3 26-1.1.5.7.4 27-1.1.5.7.4 30-1.5.3 32-1.2.2.3.1.1 33-1.2.2.3.2 34-1.2.2.3.1.2 36-1.2.3 37-1.3 38-1.4.1 39-1.2.4.1.1 40-1.2.4.2 42-1.5.1 43-1.5.2.1 44-1.5.2.2 45-1.5.2.3.1 46-1.5.2.3.2.2 48-1.5.2.3.3 49-1.5.2.3.2.4 50-1.5.2.3.2.5.3 52-1.5.2.3.2.5.4.1 53-1.5.2.3.2.5.4.2.1 54-1.5.2.3.2.5.4.3 55-1.5.2.3.2.5.6.2 57-1.5.2.3.2.5.5 58-1.5.2.3.2.5.6.1.1.1 59-1.5.2.3.2.5.6.1.1.2 60-1.5.2.3.2.5.6.1.1.3 61-1.5.2.3.2.5.6.1.2 62-1.5.2.3.2.5.6.1.3 65-1.6.1 66-1.6.2 68-1.7.1.1 69-1.7.1.2 70-1.7.1.3 71-1.7.2 72-1.7.3.1 73-1.7.3.2 74-1.7.3.3 75-1.8 76-1.9.1 77-1.9.2.1 78-1.9.2.2 79-1.9.3 81-1.10 82-1.11.2.1.1.1 83-1.11.2.1.2 84-1.11.2.1.3.1 85-1.11.2.2 86-1.11.2.2 87-1.11.3 88-1.11.4.1 89-1.11.4.2 90-1.11.4.3 91-1.11.5
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v13 / label~e.0)
           :P (v14 / label~e.1)
           :A (v15 / label
                   :H (v35 / label
                           :A (v61 / label
                                   :R (v79 / label~e.4)
                                   :P (v80 / label
                                           :E (v94 / label~e.5)
                                           :C (v95 / label~e.7))
                                   :A (v81 / label~e.6))
                           :A (v62 / label~e.8)
                           :P (v63 / label~e.10,11)
                           :A (v64 / label
                                   :R (v82 / label~e.12)
                                   :E (v83 / label~e.13)
                                   :C (v84 / label~e.14)))
                   :L (v36 / label~e.15)
                   :H (v37 / label
                           :P (v65 / label~e.17)
                           :A v62)
                   :L (v38 / label~e.18)
                   :H (v39 / label
                           :P (v66 / label~e.19)
                           :A v62)
                   :L (v40 / label~e.21)
                   :H (v41 / label
                           :A (v67 / label
                                   :E (v85 / label~e.22)
                                   :C (v86 / label~e.23))
                           :D (v68 / label~e.25)
                           :P (v69 / label~e.26,27))))
    :H (v3 / label
           :A (v16 / label
                   :C (v22 / label~e.30)
                   :E (v42 / label
                           :P (v70 / label
                                   :E (v87 / label~e.32)
                                   :C (v88 / label~e.34))
                           :D (v71 / label~e.33)))
           :P (v17 / label~e.36)
           :A (v18 / label
                   :E (v43 / label
                           :S (v72 / label~e.39))
                   :C (v44 / label~e.40)))
    :L (v4 / label~e.37)
    :H (v5 / label
           :P (v19 / label~e.38)
           :A v16
           :A v18)
    :H (v6 / label
           :P (v20 / label~e.42)
           :A (v21 / label
                   :E (v45 / label~e.43)
                   :C (v46 / label~e.44)
                   :E (v47 / label
                           :R (v73 / label~e.45)
                           :H (v74 / label
                                   :A v46
                                   :A (v89 / label~e.46)
                                   :P (v90 / label~e.49)
                                   :A (v91 / label
                                           :R (v96 / label~e.50)
                                           :H (v97 / label
                                                   :D (v100 / label~e.52)
                                                   :A (v101 / label
                                                            :E (v105 / label~e.53)
                                                            :C (v104 / label~e.55))
                                                   :S (v102 / label~e.54))
                                           :L (v98 / label~e.57)
                                           :H (v99 / label
                                                   :A (v103 / label
                                                            :C (v106 / label
                                                                     :E (v109 / label~e.58)
                                                                     :E (v110 / label~e.59)
                                                                     :C (v111 / label~e.60))
                                                            :N (v107 / label~e.61)
                                                            :C (v108 / label~e.62))
                                                   :P v104)))
                           :L (v75 / label~e.48)))
           :A v22)
    :L (v7 / label
           :C (v23 / label~e.65)
           :R (v24 / label~e.66))
    :H (v8 / label
           :A (v25 / label
                   :C (v48 / label~e.68)
                   :N (v49 / label~e.69)
                   :C (v50 / label~e.70))
           :P (v26 / label~e.71)
           :A (v27 / label
                   :E (v51 / label~e.72)
                   :E (v52 / label~e.73)
                   :C (v53 / label~e.74)))
    :L (v9 / label~e.75)
    :H (v10 / label
            :P (v28 / label~e.76)
            :A (v29 / label
                    :R (v54 / label~e.77)
                    :C (v55 / label~e.78))
            :T (v30 / label~e.79)
            :A v25)
    :L (v11 / label~e.81)
    :H (v12 / label
            :A (v31 / label
                    :E (v56 / label
                            :H (v76 / label
                                    :A (v92 / label~e.82))
                            :L (v77 / label~e.83)
                            :H (v78 / label
                                    :A (v93 / label~e.84)))
                    :C (v57 / label~e.85,86))
            :D (v32 / label~e.87)
            :A (v33 / label
                    :E (v58 / label~e.88)
                    :C (v59 / label~e.89)
                    :R (v60 / label~e.90))
            :S (v34 / label~e.91)))
