# ::id 712007
# ::tok Despite some coarsening of Dylan 's voice ( a critic for The Guardian characterised his singing on the album as " a catarrhal death rattle " ) most reviewers praised the album , and many described it as the final installment of a successful trilogy , embracing Time Out of Mind and " Love and Theft " . Modern Times entered the U.S. charts at number one , making it Dylan 's first album to reach that position since 1976 's Desire .
# ::alignments 0-1.1 1-1.2.1 2-1.2.2 3-1.2.3.1 4-1.2.3.2.1 5-1.2.3.2.2 6-1.2.3.3 8-1.3.1.1.1 9-1.3.1.1.2 10-1.3.1.2.2 11-1.3.1.2.1 12-1.3.1.2.1 13-1.3.2 14-1.3.3.1 15-1.3.3.2 16-1.3.3.3.1 17-1.3.3.3.2 18-1.3.3.3.3 19-1.3.4.2 21-1.3.4.3 22-1.3.4.4 23-1.3.4.5 24-1.3.4.5 27-1.4.1.1 28-1.4.1.2.1 29-1.4.2 30-1.4.3.1 31-1.4.3.2 33-1.5 34-1.6.1.2 35-1.6.2 36-1.6.3 37-1.6.4.1 38-1.6.4.2 39-1.6.4.3 40-1.6.4.4 41-1.6.4.5.1 42-1.6.4.5.2 43-1.6.4.5.3.2 44-1.6.4.5.4 46-1.7.1 47-1.7.2.2 48-1.7.2.2 49-1.7.2.2 50-1.7.2.2 51-1.7.2.3 53-1.7.2.4 54-1.7.2.4 55-1.7.2.4 58-1.8.1 59-1.8.1 60-1.8.2 61-1.8.3.1 62-1.8.3.2 63-1.8.3.3 64-1.8.4.1 65-1.8.4.2 66-1.8.4.3 68-1.9 69-1.10.2 70-1.10.3.1.2 71-1.10.3.1.3 72-1.10.3.2 73-1.10.3.3 75-1.10.3.4.3 76-1.10.3.4.4.1 77-1.10.3.4.4.2 78-1.11 79-1.12.3.1 80-1.12.3.2 81-1.12.4
# ::format ucca
(v1 / label
    :L (v2 / label~e.0)
    :H (v3 / label
           :D (v14 / label~e.1)
           :P (v15 / label~e.2)
           :A (v16 / label
                   :R (v40 / label~e.3)
                   :E (v41 / label
                           :C (v78 / label~e.4)
                           :R (v79 / label~e.5))
                   :C (v42 / label~e.6)))
    :H (v4 / label
           :A (v17 / label
                   :P (v43 / label
                           :E (v80 / label~e.8)
                           :C (v81 / label~e.9))
                   :A (v44 / label
                           :C (v82 / label~e.11,12)
                           :R (v83 / label~e.10)))
           :P (v18 / label~e.13)
           :A (v19 / label
                   :A (v45 / label~e.14)
                   :P (v46 / label~e.15)
                   :A (v47 / label
                           :R (v84 / label~e.16)
                           :E (v85 / label~e.17)
                           :C (v86 / label~e.18)))
           :A (v20 / label
                   :R (v48 / label~e.19)
                   :E (v49 / label~e.21)
                   :E (v50 / label~e.22)
                   :C (v51 / label~e.23,24)))
    :H (v5 / label
           :A (v21 / label
                   :Q (v52 / label~e.27)
                   :C (v53 / label
                           :P (v87 / label~e.28)))
           :P (v22 / label~e.29)
           :A (v23 / label
                   :E (v54 / label~e.30)
                   :C (v55 / label~e.31)))
    :L (v6 / label~e.33)
    :H (v7 / label
           :A (v24 / label
                   :C (v56 / label)
                   :Q (v57 / label~e.34))
           :P (v25 / label~e.35)
           :A (v26 / label~e.36)
           :A (v27 / label
                   :R (v58 / label~e.37)
                   :E (v59 / label~e.38)
                   :Q (v60 / label~e.39)
                   :C (v61 / label~e.40)
                   :E (v62 / label
                           :R (v88 / label~e.41)
                           :E (v89 / label~e.42)
                           :E (v90 / label
                                   :A (v91 / label~e.44)
                                   :S (v96 / label~e.43))
                           :C v91)))
    :H (v8 / label
           :P (v28 / label~e.46)
           :A (v29 / label
                   :C (v63 / label~e.47,48,49,50)
                   :N (v64 / label~e.51)
                   :C (v65 / label~e.53,54,55))
           :A v24)
    :H (v9 / label
           :A (v30 / label~e.58,59)
           :P (v31 / label~e.60)
           :A (v32 / label
                   :E (v66 / label~e.61)
                   :E (v67 / label~e.62)
                   :C (v68 / label~e.63))
           :A (v33 / label
                   :R (v69 / label~e.64)
                   :C (v70 / label~e.65)
                   :Q (v71 / label~e.66)))
    :L (v10 / label~e.68)
    :H (v11 / label
            :S (v34 / label)
            :A (v35 / label~e.69)
            :A (v36 / label
                    :E (v72 / label
                            :A (v74 / label~e.73)
                            :A (v92 / label~e.70)
                            :S (v93 / label~e.71))
                    :Q (v73 / label~e.72)
                    :C v74
                    :E (v75 / label
                            :A v74
                            :P (v94 / label~e.75)
                            :A (v95 / label
                                    :E (v97 / label~e.76)
                                    :C (v98 / label~e.77)))))
    :L (v12 / label~e.78)
    :H (v13 / label
            :P (v37 / label)
            :T (v38 / label
                    :C (v76 / label~e.79)
                    :R (v77 / label~e.80))
            :A (v39 / label~e.81)))
