# ::id 636001
# ::tok I knew we were in trouble then " , Lennon said later . " I did n't have any misconceptions about our ability to do anything other than play music , and I was scared " . They later travelled to Maharishi 's ashram in India for further guidance , where they composed most of the songs for The Beatles and Abbey Road .
# ::alignments 0-1.1.1.1.1 1-1.1.1.1.2 2-1.1.1.1.3.1 3-1.1.1.1.3.2 4-1.1.1.1.3.3.1 5-1.1.1.1.3.3.2 6-1.1.1.1.4 9-1.1.2 10-1.1.3 11-1.1.4 14-1.1.1.2.1 16-1.1.1.2.3 18-1.1.1.2.5 19-1.1.1.2.6 20-1.1.1.2.7.1 21-1.1.1.2.7.2.1 22-1.1.1.2.7.2.2.1 24-1.1.1.2.7.2.2.2 25-1.1.1.2.7.2.4.1 26-1.1.1.2.7.2.4.2.1.1 27-1.1.1.2.7.2.4.2.1.2 28-1.1.1.2.7.2.4.2.2.1 29-1.1.1.2.7.2.4.2.2.2 31-1.1.1.3 32-1.1.1.4.1 34-1.1.1.4.3 37-1.2.1 38-1.2.2 39-1.2.3 40-1.2.4.1 41-1.2.4.2.1 42-1.2.4.2.2 43-1.2.4.3 44-1.2.4.4.1 45-1.2.4.4.2 46-1.2.5.1 47-1.2.5.2 48-1.2.5.3 50-1.3 51-1.4.1 52-1.4.2 53-1.4.3.1.1 54-1.4.3.1.2 55-1.4.3.2 56-1.4.3.3 57-1.4.4.1 58-1.4.4.2.2.1 59-1.4.4.2.2.2 60-1.4.4.2.3 61-1.4.4.2.4 62-1.4.4.2.4
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v6 / label
                  :H (v19 / label
                          :A (v35 / label~e.0)
                          :P (v36 / label~e.1)
                          :A (v37 / label
                                  :A (v55 / label~e.2)
                                  :S (v56 / label~e.3)
                                  :A (v57 / label
                                          :R (v62 / label~e.4)
                                          :C (v63 / label~e.5)))
                          :D (v38 / label~e.6))
                  :H (v20 / label
                          :A (v39 / label~e.14)
                          :D (v40 / label~e.16)
                          :D (v41 / label~e.18)
                          :P (v42 / label~e.19)
                          :A (v43 / label
                                  :R (v58 / label~e.20)
                                  :C (v59 / label
                                          :A (v64 / label~e.21)
                                          :S (v65 / label
                                                  :E (v67 / label~e.22)
                                                  :C (v68 / label~e.24))
                                          :A (v66 / label
                                                  :C (v69 / label~e.25)
                                                  :E (v70 / label
                                                          :R (v71 / label
                                                                  :C (v73 / label~e.26)
                                                                  :E (v74 / label~e.27))
                                                          :C (v72 / label
                                                                  :P (v75 / label~e.28)
                                                                  :A (v76 / label~e.29)))))))
                  :L (v21 / label~e.31)
                  :H (v22 / label
                          :A (v44 / label~e.32)
                          :S (v45 / label~e.34)))
           :A (v7 / label~e.9)
           :P (v8 / label~e.10)
           :D (v9 / label~e.11))
    :H (v3 / label
           :A (v10 / label~e.37)
           :D (v11 / label~e.38)
           :P (v12 / label~e.39)
           :A (v13 / label
                   :R (v23 / label~e.40)
                   :E (v24 / label
                           :C (v46 / label~e.41)
                           :R (v47 / label~e.42))
                   :C (v25 / label~e.43)
                   :E (v26 / label
                           :R (v48 / label~e.44)
                           :C (v49 / label~e.45)))
           :A (v14 / label
                   :R (v27 / label~e.46)
                   :E (v28 / label~e.47)
                   :C (v29 / label~e.48)))
    :L (v4 / label~e.50)
    :H (v5 / label
           :A (v15 / label~e.51)
           :P (v16 / label~e.52)
           :A (v17 / label
                   :E (v30 / label
                           :C (v50 / label~e.53)
                           :R (v51 / label~e.54))
                   :E (v31 / label~e.55)
                   :C (v32 / label~e.56))
           :A (v18 / label
                   :R (v33 / label~e.57)
                   :C (v34 / label
                           :C (v52 / label
                                   :E (v60 / label~e.58)
                                   :C (v61 / label~e.59))
                           :N (v53 / label~e.60)
                           :C (v54 / label~e.61,62)))))
