# ::id 662011
# ::tok Her cover of Badfinger 's " Without You " became her first number one single in Germany , Sweden , and the United Kingdom .
# ::alignments 0-1.1.1.1 1-1.1.1.2 2-1.1.1.3.1 3-1.1.1.3.2.1 4-1.1.1.3.2.2 6-1.1.1.3.3 7-1.1.1.3.3 9-1.1.2 10-1.1.3.1 11-1.1.3.2 12-1.1.3.3.1 13-1.1.3.3.2 14-1.1.3.4 15-1.1.4.1 16-1.1.4.2.1 18-1.1.4.2.2 20-1.1.4.2.3 21-1.1.4.2.4.1 22-1.1.4.2.4.2 23-1.1.4.2.4.2
(v1 / label
    :H (v2 / label
           :A (v3 / label
                  :E (v7 / label~e.0)
                  :C (v8 / label~e.1)
                  :E (v9 / label
                         :R (v16 / label~e.2)
                         :E (v17 / label
                                 :C (v25 / label~e.3)
                                 :R (v26 / label~e.4))
                         :C (v18 / label~e.6,7)))
           :S (v4 / label~e.9)
           :A (v5 / label
                  :E (v10 / label~e.10)
                  :E (v11 / label~e.11)
                  :E (v12 / label
                          :C (v19 / label~e.12)
                          :E (v20 / label~e.13))
                  :C (v13 / label~e.14))
           :A (v6 / label
                  :R (v14 / label~e.15)
                  :C (v15 / label
                          :C (v21 / label~e.16)
                          :C (v22 / label~e.18)
                          :N (v23 / label~e.20)
                          :C (v24 / label
                                  :E (v27 / label~e.21)
                                  :C (v28 / label~e.22,23))))))
