# ::id 216003
# ::tok " In 2000 , she played Torrance Shipman , the captain of a cheerleading squad in Bring It On .
# ::alignments 1-1.1.3.1 2-1.1.3.2 4-1.1.4 5-1.1.5 6-1.1.6.1 7-1.1.6.1 9-1.1.6.2.1 10-1.1.6.2.2 11-1.1.6.2.3.1 12-1.1.6.2.3.2 13-1.1.6.2.3.3 14-1.1.6.2.3.4 15-1.1.7.1 16-1.1.7.2 17-1.1.7.2 18-1.1.7.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :D (v3 / label
                  :R (v8 / label~e.1)
                  :C (v9 / label~e.2))
           :A (v4 / label~e.4)
           :P (v5 / label~e.5)
           :A (v6 / label
                  :C (v10 / label~e.6,7)
                  :E (v11 / label
                          :E (v14 / label~e.9)
                          :C (v15 / label~e.10)
                          :E (v16 / label
                                  :R (v17 / label~e.11)
                                  :E (v18 / label~e.12)
                                  :E (v19 / label~e.13)
                                  :C (v20 / label~e.14))))
           :A (v7 / label
                  :R (v12 / label~e.15)
                  :C (v13 / label~e.16,17,18))))
