# ::id 1028002
# ::tok Jackson broke a Guinness World Record when 504 , 000 people attended seven sold - out shows at Wembley Stadium .
# ::alignments 0-1.1.1 1-1.1.2 2-1.1.3.1 3-1.1.3.2 4-1.1.3.3 5-1.1.3.4 6-1.2 7-1.3.1.1 9-1.3.1.1 10-1.3.1.2 11-1.3.2 12-1.3.3.2.1 13-1.3.3.1.1 15-1.3.3.1.1 16-1.3.3.1.2 17-1.3.3.2.3.1 18-1.3.3.2.3.2 19-1.3.3.2.3.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v5 / label~e.0)
           :P (v6 / label~e.1)
           :A (v7 / label
                  :E (v11 / label~e.2)
                  :E (v12 / label~e.3)
                  :E (v13 / label~e.4)
                  :C (v14 / label~e.5)))
    :L (v3 / label~e.6)
    :H (v4 / label
           :A (v8 / label
                  :Q (v15 / label~e.7,9)
                  :C (v16 / label~e.10))
           :P (v9 / label~e.11)
           :A (v10 / label
                   :E (v17 / label
                           :P (v19 / label~e.13,15)
                           :A (v20 / label~e.16))
                   :C (v18 / label
                           :D (v21 / label~e.12)
                           :P v20
                           :A (v22 / label
                                   :R (v23 / label~e.17)
                                   :E (v24 / label~e.18)
                                   :C (v25 / label~e.19))))))
