# ::id 132011
# ::tok Hepburn was nominated for her third Academy Award for Best Actress , and won the New York Film Critics Circle Award for Best Actress .
# ::alignments 0-1.1.1 2-1.1.3 3-1.1.4.1 4-1.1.4.2 5-1.1.4.3 6-1.1.4.4 7-1.1.4.4 8-1.1.4.5.1 9-1.1.4.5.2 10-1.1.4.5.2 12-1.2 13-1.3.2 14-1.3.3.3 15-1.3.3.4 16-1.3.3.4 17-1.3.3.4 18-1.3.3.4 19-1.3.3.4 20-1.3.3.1 21-1.3.3.2.1 22-1.3.3.2.2 23-1.3.3.2.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v5 / label~e.0)
           :P (v6 / label~e.2)
           :A (v7 / label
                  :R (v10 / label~e.3)
                  :E (v11 / label~e.4)
                  :E (v12 / label~e.5)
                  :C (v13 / label~e.6,7)
                  :E (v14 / label
                          :R (v19 / label~e.8)
                          :C (v20 / label~e.9,10))))
    :L (v3 / label~e.12)
    :H (v4 / label
           :A v5
           :P (v8 / label~e.13)
           :A (v9 / label
                  :C (v15 / label~e.20)
                  :E (v16 / label
                          :R (v21 / label~e.21)
                          :C (v22 / label~e.22,23))
                  :E (v17 / label~e.14)
                  :E (v18 / label~e.15,16,17,18,19))))
