# ::id 545005
# ::tok In 1941 , Warner also produced the influential pro - war film Sergeant York .
# ::alignments 0-1.1.1.1 1-1.1.1.2 3-1.1.2 4-1.1.3 5-1.1.4 6-1.1.5.1.1 7-1.1.5.1.2 8-1.1.5.1.3.1 10-1.1.5.1.3.2 11-1.1.5.1.4 12-1.1.5.2 13-1.1.5.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :D (v3 / label
                  :R (v8 / label~e.0)
                  :C (v9 / label~e.1))
           :A (v4 / label~e.3)
           :D (v5 / label~e.4)
           :P (v6 / label~e.5)
           :A (v7 / label
                  :E (v10 / label
                          :E (v12 / label~e.6)
                          :E (v13 / label~e.7)
                          :E (v14 / label
                                  :E (v16 / label~e.8)
                                  :C (v17 / label~e.10))
                          :C (v15 / label~e.11))
                  :C (v11 / label~e.12,13))))
