# ::id 691007
# ::tok Within Columbia Records , some referred to the singer as " Hammond 's Folly " and suggested dropping his contract .
# ::alignments 0-1.1.1.1 1-1.1.1.2 2-1.1.1.2 4-1.1.2 5-1.1.3 6-1.1.4.1 7-1.1.4.2 8-1.1.4.3 9-1.1.5.1 11-1.1.5.2 12-1.1.5.2 13-1.1.5.2 15-1.2 16-1.3.1 17-1.3.2.1 18-1.3.2.2.1 19-1.3.2.2.2
(v1 / label
    :H (v2 / label
           :A (v5 / label
                  :R (v12 / label~e.0)
                  :C (v13 / label~e.1,2))
           :A (v6 / label~e.4)
           :P (v7 / label~e.5)
           :A (v8 / label
                  :R (v14 / label~e.6)
                  :E (v15 / label~e.7)
                  :C (v16 / label~e.8))
           :A (v9 / label
                  :R (v17 / label~e.9)
                  :C (v18 / label~e.11,12,13)))
    :L (v3 / label~e.15)
    :H (v4 / label
           :P (v10 / label~e.16)
           :A (v11 / label
                   :P (v19 / label~e.17)
                   :A (v20 / label
                           :E (v21 / label~e.18)
                           :C (v22 / label~e.19)))
           :A v6))
