# ::id 485006
# ::tok Bana 's paternal grandfather , Mate Banadinović , moved to Argentina after the Second World War , and Bana 's paternal grandmother emigrated to Germany and then to Australia in the 1950s with her son , Ivan ( Bana 's father ) . Bana 's father was a logistics manager for Caterpillar , Inc .
# ::alignments 0-1.1.1.1.1 1-1.1.1.1.2 2-1.1.1.2.1 3-1.1.1.2.2 5-1.1.1.3 6-1.1.1.3 8-1.1.2 9-1.1.3.1 10-1.1.3.2 11-1.1.4.1 12-1.1.4.2 13-1.1.4.3 14-1.1.4.3 15-1.1.4.3 17-1.2 18-1.3.1.1.1 19-1.3.1.1.2 20-1.3.1.2 21-1.3.1.3 22-1.3.2 23-1.3.3.1.1 24-1.3.3.1.2 25-1.3.3.2.1 26-1.3.3.2.2 27-1.3.3.3.1 28-1.3.3.3.2 29-1.3.4.1 30-1.3.4.2 31-1.3.4.3 32-1.3.5.1 33-1.3.5.2.1 34-1.3.5.2.2 36-1.3.5.3 38-1.3.5.4.1.1 39-1.3.5.4.1.2 40-1.3.5.4.2 43-1.4.1.1.1 44-1.4.1.1.2 45-1.4.1.2 46-1.4.2 47-1.4.3.1 48-1.4.3.2 49-1.4.3.3 50-1.4.3.4.1 51-1.4.3.4.2 53-1.4.3.4.2
(v1 / label
    :H (v2 / label
           :A (v6 / label
                  :E (v18 / label
                          :C (v45 / label~e.0)
                          :R (v46 / label~e.1))
                  :E (v19 / label
                          :E (v47 / label~e.2)
                          :C (v48 / label~e.3))
                  :C (v20 / label~e.5,6))
           :P (v7 / label~e.8)
           :A (v8 / label
                  :R (v21 / label~e.9)
                  :C (v22 / label~e.10))
           :D (v9 / label
                  :R (v23 / label~e.11)
                  :E (v24 / label~e.12)
                  :C (v25 / label~e.13,14,15)))
    :L (v3 / label~e.17)
    :H (v4 / label
           :A (v10 / label
                   :E (v26 / label
                           :C (v49 / label~e.18)
                           :R (v50 / label~e.19))
                   :E (v27 / label~e.20)
                   :C (v28 / label~e.21))
           :P (v11 / label~e.22)
           :A (v12 / label
                   :C (v29 / label
                           :R (v51 / label~e.23)
                           :C (v52 / label~e.24))
                   :N (v30 / label
                           :C (v53 / label~e.25)
                           :R (v54 / label~e.26))
                   :C (v31 / label
                           :R (v55 / label~e.27)
                           :C (v56 / label~e.28)))
           :D (v13 / label
                   :R (v32 / label~e.29)
                   :E (v33 / label~e.30)
                   :C (v34 / label~e.31))
           :A (v14 / label
                   :R (v35 / label~e.32)
                   :E (v36 / label
                           :E (v57 / label~e.33)
                           :C (v58 / label~e.34))
                   :C (v37 / label~e.36)
                   :E (v38 / label
                           :E (v59 / label
                                   :C (v65 / label~e.38)
                                   :R (v66 / label~e.39))
                           :C (v60 / label~e.40))))
    :H (v5 / label
           :A (v15 / label
                   :E (v39 / label
                           :C (v61 / label~e.43)
                           :R (v62 / label~e.44))
                   :C (v40 / label~e.45))
           :S (v16 / label~e.46)
           :A (v17 / label
                   :E (v41 / label~e.47)
                   :E (v42 / label~e.48)
                   :C (v43 / label~e.49)
                   :E (v44 / label
                           :R (v63 / label~e.50)
                           :C (v64 / label~e.51,53)))))
