# ::id 455002
# ::tok b ] In June 1984 , Jennings , who later admitted that his political knowledge was limited at the time , co - anchored ABC 's coverage of the Democratic National Convention with David Brinkley . "
# ::alignments 2-1.1.6.1 3-1.1.6.2 4-1.1.6.2 6-1.1.7.1 8-1.1.7.2.2 9-1.1.7.2.3 10-1.1.7.2.4 12-1.1.7.2.5.2.1 13-1.1.7.2.5.2.2 14-1.1.7.2.5.2.3 16-1.1.7.2.5.4 17-1.1.7.2.5.5.1 18-1.1.7.2.5.5.2 19-1.1.7.2.5.5.3 21-1.1.8.1 23-1.1.8.2 24-1.1.9.1.1 25-1.1.9.1.2 26-1.1.9.2 27-1.1.9.3.2.1 28-1.1.9.3.2.2 29-1.1.9.3.2.3 30-1.1.9.3.2.4 31-1.1.9.3.2.5 32-1.1.1.1 33-1.1.1.2 34-1.1.1.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label
                  :R (v8 / label~e.32)
                  :C (v9 / label~e.33,34))
           :D (v4 / label
                  :R (v10 / label~e.2)
                  :C (v11 / label~e.3,4))
           :A (v5 / label
                  :C (v12 / label~e.6)
                  :E (v13 / label
                          :A v12
                          :R (v19 / label~e.8)
                          :D (v20 / label~e.9)
                          :P (v21 / label~e.10)
                          :A (v22 / label
                                  :A (v27 / label
                                          :E (v35 / label~e.12)
                                          :E (v36 / label~e.13)
                                          :C (v37 / label~e.14))
                                  :S (v28 / label~e.16)
                                  :D (v29 / label
                                          :R (v38 / label~e.17)
                                          :E (v39 / label~e.18)
                                          :C (v40 / label~e.19)))))
           :P (v6 / label
                  :E (v14 / label~e.21)
                  :C (v15 / label~e.23))
           :A (v7 / label
                  :A (v16 / label
                          :C (v23 / label~e.24)
                          :R (v24 / label~e.25))
                  :P (v17 / label~e.26)
                  :A (v18 / label
                          :P (v25 / label)
                          :A (v26 / label
                                  :R (v30 / label~e.27)
                                  :E (v31 / label~e.28)
                                  :E (v32 / label~e.29)
                                  :E (v33 / label~e.30)
                                  :C (v34 / label~e.31))))))
