# ::id 528012
# ::tok Upon its September 29 , 1954 world premiere , the film was met with tremendous critical and popular acclaim .
# ::alignments 0-1.1 1-1.2.2.1 2-1.2.2.2 3-1.2.2.2 5-1.2.2.2 6-1.2.2.3 7-1.2.2.4 9-1.3.1.1 10-1.3.1.2 12-1.3.2.2 13-1.3.3.1 14-1.3.3.2 15-1.3.3.3.1 16-1.3.3.3.2 17-1.3.3.3.3 18-1.3.3.4
# ::format ucca
(v1 / label
    :L (v2 / label~e.0)
    :H (v3 / label
           :S (v5 / label)
           :A (v6 / label
                  :E (v10 / label~e.1)
                  :E (v11 / label~e.2,3,5)
                  :E (v12 / label~e.6)
                  :C (v13 / label~e.7)))
    :H (v4 / label
           :A (v7 / label
                  :E (v14 / label~e.9)
                  :C (v15 / label~e.10))
           :S (v8 / label
                  :C (v16 / label~e.12))
           :A (v9 / label
                  :R (v17 / label~e.13)
                  :E (v18 / label~e.14)
                  :E (v19 / label
                          :C (v21 / label~e.15)
                          :N (v22 / label~e.16)
                          :C (v23 / label~e.17))
                  :C (v20 / label~e.18))))
