# ::id 128001
# ::tok Jed Harris , one of the most successful theatre producers of the 1920s , was going through a career slump .
# ::alignments 0-1.1.2.1 1-1.1.2.1 3-1.1.2.2.2.1 5-1.1.2.2.2.3 6-1.1.2.2.2.4 7-1.1.2.2.2.5 8-1.1.2.2.3 9-1.1.2.2.4 10-1.1.2.2.5.1 11-1.1.2.2.5.2 12-1.1.2.2.5.3 17-1.1.4.1 18-1.1.5 19-1.1.4.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label
                  :C (v6 / label~e.0,1)
                  :E (v7 / label
                         :A v6
                         :D (v10 / label
                                 :Q (v14 / label~e.3)
                                 :E (v15 / label~e.5)
                                 :E (v16 / label~e.6)
                                 :C (v17 / label~e.7))
                         :A (v11 / label~e.8)
                         :A (v12 / label~e.9)
                         :T (v13 / label
                                 :R (v18 / label~e.10)
                                 :E (v19 / label~e.11)
                                 :C (v20 / label~e.12))))
           :P (v4 / label
                  :E (v8 / label~e.17)
                  :C (v9 / label~e.19))
           :A (v5 / label~e.18)))
