# ::id 235013
# ::tok A spokesman for Chan told reporters that the actor was referring to freedom in the entertainment industry rather than Chinese society at large and that certain people with " ulterior motives deliberately misinterpreted what he said . "
# ::alignments 0-1.1.1.1 1-1.1.1.2 2-1.1.1.3.1 3-1.1.1.3.2 4-1.1.2 5-1.1.3 6-1.1.4.1.1 7-1.1.4.1.2.1 8-1.1.4.1.2.2 10-1.1.4.1.4 11-1.1.4.1.5.1 12-1.1.4.1.5.2 13-1.1.4.1.5.3.1 14-1.1.4.1.5.3.2 15-1.1.4.1.5.3.3 16-1.1.4.1.5.3.4 17-1.1.4.1.6.1 18-1.1.4.1.6.1 19-1.1.4.1.6.2 20-1.1.4.1.6.3 21-1.1.4.1.6.4.1 22-1.1.4.1.6.4.2 23-1.1.4.2 25-1.1.4.3.2.1 26-1.1.4.3.2.2 27-1.1.4.3.2.3.1 29-1.1.4.3.2.3.2 30-1.1.4.3.2.3.3 31-1.1.4.3.3 32-1.1.4.3.4 33-1.1.4.3.5.1 34-1.1.4.3.5.2 35-1.1.4.3.5.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label
                  :E (v7 / label~e.0)
                  :C (v8 / label~e.1)
                  :E (v9 / label
                         :R (v13 / label~e.2)
                         :C (v14 / label~e.3)))
           :P (v4 / label~e.4)
           :A (v5 / label~e.5)
           :A (v6 / label
                  :H (v10 / label
                          :R (v15 / label~e.6)
                          :A (v16 / label
                                  :E (v24 / label~e.7)
                                  :C (v25 / label~e.8))
                          :P (v17 / label~e.10)
                          :A (v18 / label
                                  :R (v26 / label~e.11)
                                  :C (v27 / label~e.12)
                                  :E (v28 / label
                                          :R (v39 / label~e.13)
                                          :E (v40 / label~e.14)
                                          :E (v41 / label~e.15)
                                          :C (v42 / label~e.16)))
                          :A (v19 / label
                                  :R (v29 / label~e.17,18)
                                  :E (v30 / label~e.19)
                                  :C (v31 / label~e.20)
                                  :E (v32 / label
                                          :R (v43 / label~e.21)
                                          :C (v44 / label~e.22))))
                  :L (v11 / label~e.23)
                  :H (v12 / label
                          :A (v20 / label
                                  :E (v33 / label~e.25)
                                  :C (v34 / label~e.26)
                                  :E (v35 / label
                                          :R (v45 / label~e.27)
                                          :E (v46 / label~e.29)
                                          :C (v47 / label~e.30)))
                          :D (v21 / label~e.31)
                          :P (v22 / label~e.32)
                          :A (v23 / label
                                  :A (v36 / label~e.33)
                                  :A (v37 / label~e.34)
                                  :P (v38 / label~e.35))))))
