# ::id 502010
# ::tok Despite these forebodings , Low yielded the UK number three single " Sound and Vision " , and its own performance surpassed that of Station to Station in the UK chart , where it reached number two .
# ::alignments 0-1.1 1-1.2.2.1 2-1.2.2.2 4-1.3.1 5-1.3.2 6-1.3.3.1 7-1.3.3.2.1 8-1.3.3.2.2.1 9-1.3.3.2.2.2 10-1.3.3.2.3 12-1.3.3.3 13-1.3.3.3 14-1.3.3.3 17-1.4 18-1.5.1.1 19-1.5.1.2 20-1.5.1.3 21-1.5.2 23-1.5.3.2.1 24-1.5.3.2.2 25-1.5.3.2.2 26-1.5.3.2.2 27-1.5.4.1 28-1.5.4.2 29-1.5.4.4 30-1.5.4.5 33-1.5.4.3.2 34-1.5.4.3.3 35-1.5.4.3.4.1 36-1.5.4.3.4.2
# ::format ucca
(v1 / label
    :L (v2 / label~e.0)
    :H (v3 / label
           :P (v7 / label)
           :A (v8 / label
                  :E (v16 / label~e.1)
                  :C (v17 / label~e.2)))
    :H (v4 / label
           :A (v9 / label~e.4)
           :P (v10 / label~e.5)
           :A (v11 / label
                   :E (v18 / label~e.6)
                   :E (v19 / label
                           :E (v30 / label~e.7)
                           :E (v31 / label
                                   :C (v38 / label~e.8)
                                   :E (v39 / label~e.9))
                           :C (v32 / label~e.10))
                   :C (v20 / label~e.12,13,14)))
    :L (v5 / label~e.17)
    :H (v6 / label
           :A (v12 / label
                   :A (v21 / label~e.18)
                   :D (v22 / label~e.19)
                   :P (v23 / label~e.20))
           :P (v13 / label~e.21)
           :A (v14 / label
                   :A (v24 / label
                           :R (v33 / label~e.23)
                           :C (v34 / label~e.24,25,26))
                   :P v23)
           :A (v15 / label
                   :R (v25 / label~e.27)
                   :E (v26 / label~e.28)
                   :E (v27 / label
                           :A (v35 / label~e.33)
                           :P (v36 / label~e.34)
                           :A (v37 / label
                                   :C (v40 / label~e.35)
                                   :E (v41 / label~e.36))
                           :A (v29 / label~e.30))
                   :E (v28 / label~e.29)
                   :C v29)))
