# ::id 214017
# ::tok Her performance earned her the MTV Movie Award for Best Breakthrough Performance , the Saturn Award for Best Young Actress , and her first Golden Globe Award nomination .
# ::alignments 0-1.1.1.1 1-1.1.1.2 2-1.1.2 3-1.1.3 4-1.1.4.4.1 5-1.1.4.4.2 6-1.1.4.4.3 7-1.1.4.4.4 8-1.1.4.4.5.1 9-1.1.4.4.5.2 10-1.1.4.4.5.3 11-1.1.4.4.5.4 13-1.1.4.5.1 14-1.1.4.5.2 15-1.1.4.5.3 16-1.1.4.5.4.1 17-1.1.4.5.4.2 18-1.1.4.5.4.3 19-1.1.4.5.4.4 21-1.1.4.6 22-1.1.4.1.1 23-1.1.4.1.2 24-1.1.4.1.3.1.1 25-1.1.4.1.3.1.2 26-1.1.4.1.3.2 27-1.1.4.1.4
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label
                  :E (v7 / label~e.0)
                  :C (v8 / label~e.1))
           :P (v4 / label~e.2)
           :A (v5 / label~e.3)
           :A (v6 / label
                  :C (v9 / label
                         :E (v13 / label~e.22)
                         :E (v14 / label~e.23)
                         :E (v15 / label
                                 :E (v26 / label
                                         :E (v36 / label~e.24)
                                         :C (v37 / label~e.25))
                                 :C (v27 / label~e.26))
                         :C (v16 / label~e.27))
                  :C (v10 / label
                          :E (v17 / label~e.4)
                          :E (v18 / label~e.5)
                          :E (v19 / label~e.6)
                          :C (v20 / label~e.7)
                          :E (v21 / label
                                  :R (v28 / label~e.8)
                                  :E (v29 / label~e.9)
                                  :E (v30 / label~e.10)
                                  :C (v31 / label~e.11)))
                  :C (v11 / label
                          :E (v22 / label~e.13)
                          :E (v23 / label~e.14)
                          :C (v24 / label~e.15)
                          :E (v25 / label
                                  :R (v32 / label~e.16)
                                  :E (v33 / label~e.17)
                                  :E (v34 / label~e.18)
                                  :C (v35 / label~e.19)))
                  :N (v12 / label~e.21))))
