# ::id 520002
# ::tok In 1999 , the American Film Institute placed her among the ten greatest female stars in the history of American cinema .
# ::alignments 0-1.1.1.1 1-1.1.1.2 3-1.1.2.1 4-1.1.2.2 5-1.1.2.3 6-1.1.2.4 7-1.1.3 8-1.1.4 9-1.1.5.1 10-1.1.5.2 11-1.1.5.3 12-1.1.5.4 13-1.1.5.5 14-1.1.5.6 15-1.1.5.7.1 16-1.1.5.7.2 17-1.1.5.7.3 18-1.1.5.7.4.1 19-1.1.5.7.4.2 20-1.1.5.7.4.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :D (v3 / label
                  :R (v8 / label~e.0)
                  :C (v9 / label~e.1))
           :A (v4 / label
                  :E (v10 / label~e.3)
                  :E (v11 / label~e.4)
                  :E (v12 / label~e.5)
                  :C (v13 / label~e.6))
           :S (v5 / label~e.7)
           :A (v6 / label~e.8)
           :A (v7 / label
                  :R (v14 / label~e.9)
                  :E (v15 / label~e.10)
                  :E (v16 / label~e.11)
                  :E (v17 / label~e.12)
                  :E (v18 / label~e.13)
                  :C (v19 / label~e.14)
                  :E (v20 / label
                          :R (v21 / label~e.15)
                          :E (v22 / label~e.16)
                          :C (v23 / label~e.17)
                          :E (v24 / label
                                  :R (v25 / label~e.18)
                                  :E (v26 / label~e.19)
                                  :C (v27 / label~e.20))))))
