# ::id 211014
# ::tok A political liberal , Hoffman has long supported the Democratic Party and Ralph Nader .
# ::alignments 0-1.1.1.1.2.1 1-1.1.1.1.2.2 2-1.1.1.1.2.3 4-1.1.1.2 6-1.1.3 7-1.1.2.2 8-1.1.4.3.1 9-1.1.4.3.2 10-1.1.4.3.3 11-1.1.4.4 12-1.1.4.1 13-1.1.4.1
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label
                  :E (v7 / label
                         :A (v8 / label~e.4)
                         :S (v13 / label
                                 :E (v17 / label~e.0)
                                 :E (v18 / label~e.1)
                                 :C (v19 / label~e.2)))
                  :C v8)
           :P (v4 / label
                  :C (v9 / label~e.7))
           :D (v5 / label~e.6)
           :A (v6 / label
                  :C (v10 / label~e.12,13)
                  :C (v11 / label
                          :E (v14 / label~e.8)
                          :E (v15 / label~e.9)
                          :C (v16 / label~e.10))
                  :N (v12 / label~e.11))))
