# ::id 1020002
# ::tok He recalled that Joseph sat in a chair with a belt in his hand as he and his siblings rehearsed , and that " if you did n't do it the right way , he would tear you up , really get you " . In 1964 , Michael and Marlon joined the Jackson Brothers - a band formed by brothers Jackie , Tito , and Jermaine - as backup musicians playing congas and tambourine .
# ::alignments 0-1.1.1 1-1.1.2 2-1.1.3.5 3-1.1.3.6.1 4-1.1.3.6.2 5-1.1.3.6.3.1 7-1.1.3.6.3.3 8-1.1.3.6.4.1 10-1.1.3.6.4.3 11-1.1.3.6.4.4.1 12-1.1.3.6.4.4.2 13-1.1.3.6.4.4.3 14-1.1.3.7 15-1.1.3.8.1.1 16-1.1.3.8.1.2 17-1.1.3.8.1.3.1 18-1.1.3.8.1.3.2 19-1.1.3.8.2 21-1.1.3.9 22-1.1.3.10 24-1.1.3.11 25-1.1.3.12.1 27-1.1.3.12.3 28-1.1.3.12.4 29-1.1.3.12.5 31-1.1.3.12.6.2 32-1.1.3.12.6.3 34-1.1.3.13.1 35-1.1.3.13.2 36-1.1.3.13.3 37-1.1.3.13.4 38-1.1.3.13.3 40-1.1.3.14.1 41-1.1.3.14.2 42-1.1.3.14.3 45-1.2.5.1 46-1.2.5.2 48-1.2.6.1 49-1.2.6.2 50-1.2.6.3 51-1.2.7 52-1.2.1.2 53-1.2.1.3 54-1.2.1.3 56-1.2.1.4.1 57-1.2.1.4.2.1 58-1.2.1.4.3.1 59-1.2.1.4.3.2.1 60-1.2.1.4.3.2.2.1 61-1.2.1.4.3.2.3.3 63-1.2.1.4.3.2.3.4 65-1.2.1.4.3.2.3.5 66-1.2.1.4.3.2.3.6 68-1.2.3.1 69-1.2.3.2.1 70-1.2.3.2.2 71-1.2.3.3.1 72-1.2.3.3.2.2 73-1.2.3.3.2.3 74-1.2.3.3.2.4
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v4 / label~e.0)
           :P (v5 / label~e.1)
           :A (v6 / label
                  :R (v12 / label~e.2)
                  :H (v13 / label
                          :A (v33 / label~e.3)
                          :P (v34 / label~e.4)
                          :A (v35 / label
                                  :R (v58 / label~e.5)
                                  :C (v59 / label~e.7))
                          :A (v36 / label
                                  :R (v60 / label~e.8)
                                  :C (v61 / label~e.10)
                                  :E (v62 / label
                                          :R (v74 / label~e.11)
                                          :E (v75 / label~e.12)
                                          :C (v76 / label~e.13))))
                  :L (v14 / label~e.14)
                  :H (v15 / label
                          :A (v37 / label
                                  :C (v63 / label~e.15)
                                  :N (v64 / label~e.16)
                                  :C (v65 / label
                                          :A (v77 / label~e.17)
                                          :S (v78 / label~e.18)))
                          :P (v38 / label~e.19))
                  :L (v16 / label~e.21)
                  :R (v17 / label~e.22)
                  :L (v18 / label~e.24)
                  :H (v19 / label
                          :A (v39 / label~e.25)
                          :D (v40 / label~e.27)
                          :P (v41 / label~e.28)
                          :A (v42 / label~e.29)
                          :D (v43 / label
                                  :E (v66 / label~e.31)
                                  :C (v67 / label~e.32)))
                  :H (v20 / label
                          :A (v44 / label~e.34)
                          :D (v45 / label~e.35)
                          :P (v46 / label~e.36,38)
                          :A (v47 / label~e.37))
                  :H (v21 / label
                          :D (v48 / label~e.40)
                          :P (v49 / label~e.41)
                          :A (v50 / label~e.42)
                          :A v44)))
    :H (v3 / label
           :A (v7 / label
                  :E (v22 / label~e.52)
                  :C (v23 / label~e.53,54)
                  :E (v24 / label
                          :E (v51 / label~e.56)
                          :C (v52 / label
                                  :P (v68 / label~e.57))
                          :E (v53 / label
                                  :P (v69 / label~e.58)
                                  :A (v70 / label
                                          :R (v79 / label~e.59)
                                          :E (v80 / label
                                                  :S (v82 / label~e.60))
                                          :C (v81 / label
                                                  :C (v83 / label~e.61)
                                                  :C (v84 / label~e.63)
                                                  :N (v85 / label~e.65)
                                                  :C (v86 / label~e.66)))
                                  :A v68)))
           :A (v8 / label
                  :R (v25 / label~e.68)
                  :C (v26 / label
                          :A (v54 / label~e.69)
                          :P (v55 / label~e.70))
                  :E (v27 / label
                          :P (v56 / label~e.71)
                          :A (v57 / label
                                  :C (v71 / label~e.72)
                                  :N (v72 / label~e.73)
                                  :C (v73 / label~e.74))
                          :A v55))
           :T (v9 / label
                  :R (v28 / label~e.45)
                  :C (v29 / label~e.46))
           :A (v10 / label
                   :C (v30 / label~e.48)
                   :N (v31 / label~e.49)
                   :C (v32 / label~e.50))
           :P (v11 / label~e.51)))
