# ::id 469013
# ::tok In a losing effort against Philadelphia , Johnson averaged 19.0 points on .403 shooting , 12.5 assists , and 7.8 rebounds per game .
# ::alignments 0-1.1 1-1.2.1.1 2-1.2.1.2 3-1.2.1.3 4-1.2.2.1 5-1.2.2.2 7-1.2.4 8-1.3.2 9-1.3.3.1.1.1.1 10-1.3.3.1.1.1.2 11-1.3.3.1.1.2 12-1.3.3.1.1.3 13-1.3.3.1.1.4 15-1.3.3.1.2.1 16-1.3.3.1.2.2 18-1.3.3.1.3 19-1.3.3.1.4.1 20-1.3.3.1.4.2 21-1.3.3.2.1 22-1.3.3.2.2
# ::format ucca
(v1 / label
    :L (v2 / label~e.0)
    :H (v3 / label
           :P (v5 / label
                  :E (v10 / label~e.1)
                  :E (v11 / label~e.2)
                  :C (v12 / label~e.3))
           :A (v6 / label
                  :R (v13 / label~e.4)
                  :C (v14 / label~e.5))
           :A (v7 / label~e.7))
    :H (v4 / label
           :A v7
           :P (v8 / label~e.8)
           :A (v9 / label
                  :C (v15 / label
                          :C (v17 / label
                                  :E (v23 / label
                                          :E (v31 / label~e.9)
                                          :C (v32 / label~e.10))
                                  :R (v24 / label~e.11)
                                  :E (v25 / label~e.12)
                                  :C (v26 / label~e.13))
                          :C (v18 / label
                                  :E (v27 / label~e.15)
                                  :C (v28 / label~e.16))
                          :N (v19 / label~e.18)
                          :C (v20 / label
                                  :E (v29 / label~e.19)
                                  :C (v30 / label~e.20)))
                  :E (v16 / label
                          :R (v21 / label~e.21)
                          :C (v22 / label~e.22)))))
